기사번호,문장번호,부모Claim번호,Claim번호,원문,분야,12개항목상태,12개항목공식조회가능,통계표검색시도,항목정보조회시도,기간정보조회시도,현재상태,현재중단단계,현재사유,대표문제,보조문제,다음실행단계,개선전상태,개선전사유,개선후상태,개선후사유,공식통계표,공식값출처,실행횟수,코드버전,데이터버전,기록시각
A00006,10,A00006_10,A00006_10,"특히 지난 4분기에는 범용 메모리 가격하락에도 불구하고, DDR5·HBM 등 고부가 품목을 중심으로 수출이 확대되면서 올해 전체적으로 분기별 수출이 우상향했다.",,indicator=SOURCE | value=MISSING | unit=MISSING | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01359,2,A01359_2,A01359_2,"20대 후반(25~29세) 청년으로 좁히면 취업자가 10만명 가까이 줄며, 12년 만에 최대 감소 폭을 보였다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01367,10,A01367_10,A01367_10,‘유령의 도시’라고까지 불리던 웨스트포인트시의 인구는 기아차 공장 가동 후 80% 증가했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01374,7,A01374_7,A01374_7,"통상·AI 지원책과 관련해 최 부총리는 “(추경 재원을 활용해) 정책 자금 25조원을 신규로 공급하고, 수출 바우처 지원 기업도 2배 이상 늘리겠다”며 “AI·반도체 등 첨단 산업 관련 인프라·금융 연구·개발(R&D) 등에도 2조원 이상 재정 지원을 확대하겠다”고 했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01384,7,A01384_7,A01384_7,정부가 예산을 1원 더 쓰면 국내총생산(GDP)이 0.4~0.5원 늘어난다는 뜻이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01385,13,A01385_13,A01385_13,전체어가 인구는 8만7000명에서 8만4000명으로 3.6% 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01385,14,A01385_14,A01385_14,다만 같은 기간고령 인구 비율은 48.0%에서 50.9%로 2.9%포인트 증가했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01385,16,A01385_16,A01385_16,임가 인구는 20만4000명에서 20만명으로 2.2% 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01393,3,A01393_3,A01393_3,지난 3일부터 트럼프 행정부가 모든 수입차에 25% 관세를 부과하는 가운데 현대차가 지난해 제시한 중장기 전략(2030년까지 연간 550만대 판매)의 이행 가능성 등을 따져보겠다는 것이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01399,11,A01399_11,A01399_11,"수출 기업들이 마케팅이나 컨설팅, 운송 등에 쓸 수 있는 수출바우처도 지원 대상을 3290개사에서 8058개사로 늘리고 관세대응바우처를 신설하기로 했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01399,9,A01399_9,A01399_9,"수출입은행과 산업은행, 중소벤처기업진흥공단 등을 통해 수출기업 대상 저리 대출 프로그램을 15조원 추가 공급하고, 관세 피해 보증·보험도 10조2000억원 늘리겠다는 것이다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01401,15,A01401_15,A01401_15,"국내총생산(GDP) 대비 국가채무비율은 48.1%에서 48.4%로, GDP 대비 재정수지(국민연금 등 사회보장성 기금 흑자분을 제외한 관리재정수지 기준) 적자 비율은 2.8%에서 3.2%로 각각 악화된다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01402,7,A01402_7,A01402_7,1인당 국민총생산(GDP)이 65달러밖에 안 될 때다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01409,11,A01409_11,A01409_11,수입 원유가격 기준인 두바이유는 배럴당 66.9달러로 직전 주보다 2.5 상승했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01410,5,A01410_5,A01410_5,"주력 상품인 자동차 수출이 11.2% 감소했고, 기타기계류(-50.9%), 건설기계(-29.4%), 철강판(-26.5%) 등 품목의 수출도 줄었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01426,13,A01426_13,A01426_13,수입 보험료는 13조185억원으로 1.9% 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,10,A01435_10,A01435_10,"가전제품(-29.9%), 컴퓨터주변기기(-23.3%), 석유제품(-22%), 선박(-9.1%), 철강제품(-8.7%), 승용차(-6.5%) 등에서 수출이 줄었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,14,A01435_14,A01435_14,"특히 4월 1~10일까지는 대미 수출이 0.6% 감소에 불과했지만, 기간을 늘리자 14.3% 감소로 감소 폭이 급격히 늘었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,16,A01435_16,A01435_16,"품목별 수입은 반도체장비(+9.8%), 정밀기기(+2.9%) 등에서 증가했고, 원유(-29.5%), 반도체(-2%) 등 수입은 감소했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,2,A01435_2,A01435_2,같은 기간 대미 수출은 1년 전보다 14.3% 급감했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,4,A01435_4,A01435_4,조업일수를 고려한 일 평균 수출액도 5.2% 가량 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,7,A01435_7,A01435_7,수출액이 수입액을 밑돌면서 이 기간 무역 수지는 1억 달러 적자를 기록했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01435,9,A01435_9,A01435_9,품목별로 보면 주요 수출 품목인 반도체(+10.7%)를 제외한 주요 품목들의 수출이 모두 감소했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01436,7,A01436_7,A01436_7,"이 밖에 트렌비와 발란이 온라인 쇼핑몰에서 제조자, 제조국, 수입자 등 상품 판매 정보를 빠뜨린 것에 대해 공정위는 금지 명령과 과태료 100만원씩의 제재를 내렸다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01438,1,A01438_1,A01438_1,한국의 성장률이 사상 처음으로 4개 분기 연속으로 0.1% 이하의 ‘제로(0) 성장’을 기록할 것이라는 우려가 커지고 있다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01438,3,A01438_3,A01438_3,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없던 일이다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01455,1,A01455_1,A01455_1,이달 1~20일 대미(對美) 수출이 14.3% 급감했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01478,16,A01478_16,A01478_16,합계출산율은 여성 1명이 가임 기간(15~49세)에 낳을 것으로 기대되는 평균 출생아 수를 말한다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01478,17,A01478_17,A01478_17,통계청 관계자는 “코로나 이후 혼인 건수가 증가하면서 출생아 수 증가세도 이어지고 있다”며 “주된 출산 연령층에 해당하는 30대 초반 여성 인구가 증가한 부분과 출산에 대한 인식이 긍정적으로 변화하고 있는 부분도 영향을 미쳤다”고 했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01480,1,A01480_1,A01480_1,한국의 성장률이 사상 처음으로 4개 분기 연속으로 0.1% 밑으로 떨어진 ‘저성장 쇼크’가 현실로 나타났다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01480,11,A01480_11,A01480_11,"의료·오락문화 부문 소비가 부진하면서 민간소비가 전 분기보다 0.1% 감소했고, 건설투자도 건물 건설을 중심으로 3.2% 줄었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01480,3,A01480_3,A01480_3,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01482,7,A01482_7,A01482_7,다만 KDI는 “앞으로 기대 수명 증가세가 둔화되고 자산을 축적한 75세 이상 초고령층 인구 비율은 늘면서 소비 성향이 2030년대 중반부터 다시 올라갈 것”으로 봤다.,,indicator=SOURCE | value=MISSING | unit=MISSING | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01489,7,A01489_7,A01489_7,특히 이 기간 대미 수출액이 61억8200만달러로 1년 전보다 14.3% 급감했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=MISSING | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01492,5,A01492_5,A01492_5,"“한국에서 수입하는 알루미늄, 철강, 자동차에 25% 세율의 품목별 관세가 붙었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01513,3,A01513_3,A01513_3,현대그린푸드는 2022년부터 62개 농가의 청년 농업인을 지원했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=SOURCE | dimension=SOURCE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01539,11,A01539_11,A01539_11,"한국이 1인당 GDP 2만달러로 진입할 때는 반도체, 3만달러로 진입할 때는 자동차·화학·정유라는 버팀목이 든든했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01539,14,A01539_14,A01539_14,1만달러를 돌파한 1994년엔 저금리·저유가·저달러 3저(低) 호황이 뒷받침된 수출 입국 정신과 1988년 서울올림픽의 성공적인 개최를 바탕으로 한 자신감이 자리 잡고 있었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01539,18,A01539_18,A01539_18,한국 경제는 1인당 GDP 2만달러에서 3만달러까지 연평균 4% 가까운 성장을 거듭해 9년 만에 달성했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
A01539,9,A01539_9,A01539_9,한국 경제의 기초 체력이 떨어진 것을 반영해 지난 6개월 동안 달러화에 대한 원화 환율은 125원(9.4%) 올라 달러화로 표시되는 GDP 자체를 갉아먹었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=MISSING | frequency=NOT_APPLICABLE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,0,0,0,HUMAN_REVIEW,CLAIM_PARSE,CONTEXT_REQUIRED,CONTEXT,,CLAIM_SPLIT~CLAIM_PARSE,HUMAN_REVIEW,CONTEXT_REQUIRED,,,,,0,,,
